fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,dia_semana,año,mes,dia_mes,nombre_dia_semana,es_fin_semana,es_festivo,es_black_Friday,es_cyber_Monday,semana_año,trimestre,es_laborable,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,media_movil_7d,descuento_porcentaje,precio_competencia,ratio_precio,nombre_h,categoria_h,subcategoria_h,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2024-11-10,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,135.37,1895.18,6,2024,11,10,Sunday,True,False,False,False,45,4,False,20.0,18.0,15.0,17.0,18.0,16.0,18.0,17.428571428571427,0.27,127.27333333333333,1.0636163637316014,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-11,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,17,136.21,2315.57,0,2024,11,11,Monday,False,False,False,False,46,4,True,14.0,20.0,18.0,15.0,17.0,18.0,16.0,16.857142857142858,0.9,127.81,1.0657225569204287,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-12,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,12,136.51,1638.12,1,2024,11,12,Tuesday,False,False,False,False,46,4,True,17.0,14.0,20.0,18.0,15.0,17.0,18.0,17.0,1.12,126.18333333333332,1.0818385946374323,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-13,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,132.5,1855.0,2,2024,11,13,Wednesday,False,False,False,False,46,4,True,12.0,17.0,14.0,20.0,18.0,15.0,17.0,16.142857142857142,-1.85,125.83333333333333,1.0529801324503312,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-14,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,134.31,2014.65,3,2024,11,14,Thursday,False,False,False,False,46,4,True,14.0,12.0,17.0,14.0,20.0,18.0,15.0,15.714285714285714,-0.51,127.74333333333334,1.0514051613913316,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-15,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,17,131.4,2233.8,4,2024,11,15,Friday,False,False,False,False,46,4,True,15.0,14.0,12.0,17.0,14.0,20.0,18.0,15.714285714285714,-2.67,124.44333333333333,1.0559022848418291,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-16,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,20,135.88,2717.6,5,2024,11,16,Saturday,True,False,False,False,46,4,False,17.0,15.0,14.0,12.0,17.0,14.0,20.0,15.571428571428571,0.65,126.82333333333334,1.0714116750335112,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-17,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,138.54,2216.64,6,2024,11,17,Sunday,True,False,False,False,46,4,False,20.0,17.0,15.0,14.0,12.0,17.0,14.0,15.571428571428571,2.62,127.04666666666667,1.0904654457679592,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-18,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,138.76,1942.64,0,2024,11,18,Monday,False,False,False,False,47,4,True,16.0,20.0,17.0,15.0,14.0,12.0,17.0,15.857142857142858,2.79,125.42999999999999,1.1062744160089293,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-19,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,18,137.68,2478.24,1,2024,11,19,Tuesday,False,False,False,False,47,4,True,14.0,16.0,20.0,17.0,15.0,14.0,12.0,15.428571428571429,1.99,124.83,1.1029399983978212,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-20,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,131.1,2097.6,2,2024,11,20,Wednesday,False,False,False,False,47,4,True,18.0,14.0,16.0,20.0,17.0,15.0,14.0,16.285714285714285,-2.89,126.66666666666667,1.035,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-21,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,14,138.56,1939.84,3,2024,11,21,Thursday,False,False,False,False,47,4,True,16.0,18.0,14.0,16.0,20.0,17.0,15.0,16.571428571428573,2.64,124.91666666666667,1.109219479653102,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-22,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,137.04,2192.64,4,2024,11,22,Friday,False,False,False,False,47,4,True,14.0,16.0,18.0,14.0,16.0,20.0,17.0,16.428571428571427,1.51,124.17,1.103648224208746,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-23,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,21,136.0,2856.0,5,2024,11,23,Saturday,True,False,False,False,47,4,False,16.0,14.0,16.0,18.0,14.0,16.0,20.0,16.285714285714285,0.74,126.83666666666666,1.0722451446742531,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-24,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,135.34,2030.1,6,2024,11,24,Sunday,True,False,False,False,47,4,False,21.0,16.0,14.0,16.0,18.0,14.0,16.0,16.428571428571427,0.25,125.48333333333335,1.0785496081816974,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-25,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,15,134.82,2022.3,0,2024,11,25,Monday,False,False,False,False,48,4,True,15.0,21.0,16.0,14.0,16.0,18.0,14.0,16.285714285714285,-0.13,125.48333333333335,1.0744056315579757,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-26,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,19,137.86,2619.34,1,2024,11,26,Tuesday,False,False,False,False,48,4,True,15.0,15.0,21.0,16.0,14.0,16.0,18.0,16.428571428571427,2.12,118.40666666666668,1.1642925510950959,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-27,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,16,132.4,2118.4,2,2024,11,27,Wednesday,False,False,False,False,48,4,True,19.0,15.0,15.0,21.0,16.0,14.0,16.0,16.571428571428573,-1.93,117.18,1.1298856460146782,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-28,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,18,136.28,2453.04,3,2024,11,28,Thursday,False,False,False,False,48,4,True,16.0,19.0,15.0,15.0,21.0,16.0,14.0,16.571428571428573,0.95,116.64,1.1683813443072701,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-29,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,68,114.75,7803.0,4,2024,11,29,Friday,False,False,True,False,48,4,True,18.0,16.0,19.0,15.0,15.0,21.0,16.0,17.142857142857142,-15.0,123.2,0.9314123376623377,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2024-11-30,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,65,118.8,7722.0,5,2024,11,30,Saturday,True,False,False,False,48,4,False,68.0,18.0,16.0,19.0,15.0,15.0,21.0,24.571428571428573,-12.0,127.3625,0.9327706349985279,Adidas Ultraboost 23,Running,Zapatillas Running,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-01,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,85.14,170.28,0,2021,11,1,Monday,False,True,False,False,44,4,False,3.0,3.0,3.0,2.0,3.0,2.0,2.0,2.5714285714285716,0.16,83.27666666666666,1.0223752151462997,Asics Gel Nimbus 25,Running,Zapatillas Running,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-02,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,82.79,165.58,1,2021,11,2,Tuesday,False,False,False,False,44,4,True,2.0,3.0,3.0,3.0,2.0,3.0,2.0,2.5714285714285716,-2.6,85.42666666666668,0.9691353207429374,Asics Gel Nimbus 25,Running,Zapatillas Running,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-03,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,83.07,249.21,2,2021,11,3,Wednesday,False,False,False,False,44,4,True,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.5714285714285716,-2.27,84.17666666666666,0.9868530471627133,Asics Gel Nimbus 25,Running,Zapatillas Running,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-04,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.28,255.84,3,2021,11,4,Thursday,False,False,False,False,44,4,True,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.5714285714285716,0.33,79.73,1.069609933525649,Asics Gel Nimbus 25,Running,Zapatillas Running,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-05,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.5,256.5,4,2021,11,5,Friday,False,False,False,False,44,4,True,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.7142857142857144,0.59,83.15666666666667,1.0281797410510283,Asics Gel Nimbus 25,Running,Zapatillas Running,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-06,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,84.74,254.22,5,2021,11,6,Saturday,True,False,False,False,44,4,False,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.7142857142857144,-0.31,83.61666666666666,1.0134343233007774,Asics Gel Nimbus 25,Running,Zapatillas Running,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-07,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,86.56,259.68,6,2021,11,7,Sunday,True,False,False,False,44,4,False,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.7142857142857144,1.84,80.83,1.07088952121737,Asics Gel Nimbus 25,Running,Zapatillas Running,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-08,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,85.79,171.58,0,2021,11,8,Monday,False,False,False,False,45,4,True,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.7142857142857144,0.93,85.40000000000002,1.004566744730679,Asics Gel Nimbus 25,Running,Zapatillas Running,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-09,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,3,85.68,257.04,1,2021,11,9,Tuesday,False,False,False,False,45,4,True,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.7142857142857144,0.8,80.26333333333334,1.0674861912870137,Asics Gel Nimbus 25,Running,Zapatillas Running,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2021-11-10,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,2,82.94,165.88,2,2021,11,10,Wednesday,False,False,False,False,45,4,True,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.857142857142857,-2.42,85.35000000000001,0.9717633274751024,Asics Gel Nimbus 25,Running,Zapatillas Running,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
